created_at,favorite_count,full_text,lang,retweet_count,username,sentimen,sentiment_predicted
2024-02-05 10:12:35,3,bawaslu jokowi bagi bansos sambil kampanye,in,1,TirtoID,positif,positif
2024-05-27 14:18:54,32,rakyat kena bansos,in,0,RudiartoT78475,positif,positif
2024-05-27 19:55:56,2,kecil mah coba banding besar anggar bansos menang,in,2,B_ariesandi,netral,positif
2024-05-25 23:55:05,9,ktk jabat mental abs masuk panjenengan pak mk ini hsl dramatis balik panggung sorak sorai tambang dn pajak gaung blusukan infrastruktur jajah bangun negara dengan infrastruktur baik dn bansos nmn sekaligus budak rakyat,in,4,SuhartiniTaurus,negatif,negatif
2024-05-27 15:36:45,0,pak prabowo ingin pak jokowi jadi nasihat perintah yg girang gerombol jilat ngarepin bansos,in,1,andrikosasih09,netral,netral
2024-05-17 00:41:06,10,jokowi sebar bansos hingga desember pdip cawecawe pilkada,in,2,liputan6dotcom,positif,positif
2024-05-28 21:53:16,7,kenapa pilpres justru tuduh menang rena bansos betul sekali bung benar ungkap waktu dgn sendiri selamat pagi tetap semangat kerja proyek ikn belum gaji bung,in,1,sukardiyahya162,netral,netral
2024-05-15 10:25:00,1,pak pend bansos pakai bahasa etika tingkat tinggi asu dobol,in,1,QalbuBahasa,netral,netral
2024-05-31 22:24:30,1,doa bansos si kaesang maju pilkada mau dikucurun bansis harga2 pangan harus stabil bukan bansos solusi jgn didik rakyat dgn mental emis,in,0,CaprionDeni,netral,netral
2024-02-03 23:04:06,6,titik bansos jokowi basis banteng amp peta elektabilitas capres,in,4,TirtoID,netral,netral
2024-05-15 19:12:02,4,haaaaa haaaaa omon omon menghayal mimpi jokowi jadi sekjen pbb siapa lu pikir jadi sekjen pbb cukup dgn bagi bansos malu,in,0,AdrianvanFlores,netral,netral
2024-05-29 13:22:08,3,jokowi sungguh susah sengsara rakyat pura pura peduli rakyat pakai senjata bansos,in,1,satrio_aji_,positif,positif
2024-05-17 11:13:00,1,bagi bansos upa beras hingga desember sebut djarot saja masuk dalam penyalahgunaan kuasa,in,0,voidotid,positif,positif
2024-05-14 13:42:10,2,presiden joko widodo jokowi bicara soal peluang bantu sosial bansos beras 10 kilogram kg lanjut hingga desember 2024,in,0,detikfinance,negatif,positif
2024-05-30 21:41:28,3,biasa mah cuci tangan lalu mbagi2 bansos penghianatan asa sakit sedih reformasi hidup demokrasi negeri menang keras kalian korban mei 1998 tidur panjang kalian cita2 kalian biar hancur,in,1,Gunawan53722139,netral,netral
2024-05-27 05:00:17,4,terima kasih pak berkat ada jalan tol mobilitas akdpakap jadi lancar efisien terima kasih subsidi bbm subsidi listrik kipk kip kis pkh bansos ibu komunitas bina bahagia terima,in,1,RyaWiedy,positif,positif
2024-03-27 03:33:05,6,bw sidang mk bansos jokowi dongkrak suara prabowogibran,in,1,TirtoID,negatif,negatif
2024-05-24 16:23:35,4,bansos tugas di ambil alih buah citra,in,0,satrio_aji_,positif,positif
2024-04-05 03:58:18,6,hakim mk arief hidayat minta mensos jelas langkah presiden jokowi ikut bagi bantu sosial bansos tepat masa kampanye milu,in,0,detikcom,negatif,negatif
2024-05-30 03:23:50,2,cabut aja semua bansosnya skalian jangan tanggung2 rakyat cuma kasih bansos keluarga kroni2nya malah dapet semua kaya alam uang ratus triliun trus goblok siapa hayooo,in,0,anggoroputro68,negatif,negatif
2024-05-30 15:22:03,10,politik bansos lanjut pilkada nopember 2024 maju mantu sumut maju anak jakarta sejahtera keluarga besar jokowi,in,3,Indonesiaguyub,negatif,negatif
2024-05-16 04:42:18,3,impor beras naik 202 harga langit amp bansos jokowi panjang,in,4,cnbcindonesia,netral,netral
2024-05-24 11:07:24,2,kalau pilpres kemarin pilih gue pilih pilpres kemarin pilih prabowo diendorse jokowi jelas beda ini salah dukung jokower para terima bansos gak mikir bakal jadi presiden prabowo bukan jokowi track record prabowo lenyap,in,0,kangmirdja,netral,netral
2024-02-01 06:00:36,5,bps bocor alas beras mahal meski jokowi rajin guyur bansos,in,0,TirtoID,negatif,negatif
2024-05-31 14:59:40,4,tetap pelihara pak rakyat bansos selalu mudah arah pilihan2nya butuh,in,0,tengzzz,negatif,positif
2024-05-18 23:19:06,0,pdi juang endus jokowi cawecawe pilkada bansos lanjut hingga desember,in,0,GesuriID,netral,netral
2024-05-25 04:06:02,10,kecewa bungkus dgn gembira miskin bungkus dgn bansos,in,0,Bambangmulyonoo,positif,positif
2024-05-17 22:26:37,6,bantu nyinyir sembako naik bantu di bilang cawe cawe yo cuman partai saja ribut partai takut sama bansos padahal mekanisme bijak bansos libat dpr,in,3,BBerizik,netral,netral
2024-04-05 07:16:00,0,menko ekonomi airlangga hartarto ungkap sumber anggar bansos kerap bagi presiden jokowi masa kampanye milu 2024 mana,in,1,detikcom,netral,netral
2024-04-05 06:03:18,2,hakim mahkamah konstitusi mk saldi isra tunjuk gambar peta daerahdaerah kunjung presiden jokowi bagi bansos,in,2,detikcom,negatif,negatif
2024-02-12 04:30:37,4,dpd minta jokowi evaluasi bagi bansos tak politisasi,in,0,TirtoID,negatif,negatif
2024-05-24 23:01:57,7,jokowi ada jogja agenda kerja pdip gelar rakernas jakarta tuju jogja mungkin hindar hiruk pikuknya rakernas pdip jokowi undang demi citra jokowi bagi2 bingkisanbansos kpd masyarakat jogja,in,3,DoankWarto,netral,netral
2024-05-27 13:41:58,3,kalau justru balik lihat nadiem sengaja krn tau 42 ngga dibohongin pake bansos maksi gratis sisa si wiwik main biar naik citra ngatur wowok awokawokawok,in,0,pudin69,netral,netral
2024-01-04 06:10:55,6,komisi iv dpr ri bakal panggil menteri dagang zulhas minta klarifikasi kait pidato sebut bansos presiden jokowi kait zulhas aku senang bisa rapat sama dpr ri senang,in,0,TirtoID,netral,negatif
2024-04-05 09:16:00,3,menkeu sri mulyani indrawati bukabukaan kait alokasi dana kunjung presiden dana bantu masyarakat presiden bagaimana kata,in,1,detikcom,negatif,negatif
2024-05-27 12:15:40,2,presiden jokowi hari luncur govtech indonesia nama ina digital rupa bagi uri nanti masyarakat guna superapp sebut mulai september 2024,in,0,kumparan,netral,positif
2024-05-29 09:02:08,6,wadidaw harus hukum dgn cara pas pilkada nati jgn pilih calon ada dlm lingkar jokowi rakyat jgn mau bodoh dgn bansos notabene bansos memang hak rakyat bansos pake uang negara bukan uang jokowi,in,0,Ges_Sit,netral,netral
2024-04-06 07:40:00,2,alas presiden joko widodo jokowi sering bagi bantu sosial bansos daerah kini ungkap,in,0,detikcom,positif,positif
2024-05-31 00:23:25,3,mabuk kuasa rakyat bikin mabuk bansos gimana mau cerdas,in,0,ebonXboy,netral,netral
2024-05-31 13:29:08,43,siap bansos pilkada anak amp menantu jadi gubernur,in,6,MARQUEZ__93,negatif,negatif
2024-03-21 07:11:36,1,hoaks juliari sebut presiden jokowi dalang korupsi bansos,in,0,TirtoID,netral,netral
2024-04-05 05:55:51,1,hakim mk tanya 4 menteri hadir sidang sengketa pilpres 2024 alokasi anggar bansos bagi presiden jokowi bagaimana jawab,in,0,detikcom,negatif,negatif
2024-05-25 13:01:07,2,100 ahok menang bansos tanpa cawe cawe jokowi,in,0,satrio_aji_,netral,netral
2024-04-23 03:48:03,10,jokowi hormat putus mk tuduh kecuranganpolitisasi bansos tak bukti jokowi hormat putus mk tolak gugat sengketa pilpres jokowi sebut putus tidak bukti tuduh negatif perintah gtgt,in,0,detikcom,negatif,negatif
2024-05-30 14:21:31,11,dulu ngomongnya gak tuju dgn bansos eh sekarang jadi presiden paling banyak lempar bagai macam bansos,in,1,Yha2n3,negatif,negatif
2024-05-18 07:08:21,2,pak pak rakyat butuh didik jangkau rakyat butuh lapang kerja banyak rakyat butuh suap bansos susu makan siang gratis cukup ikan rakyat mampu mandiri,in,0,Gandawan,negatif,positif
2024-05-16 23:18:11,68,program bansos lanjut hingga desember pilkada pdip jokowi cawecawe gamblang sekali,in,50,OposisiCerdas,netral,netral
2024-04-04 07:06:00,3,presiden joko widodo bukabukaan soal nasib bantu beras apakah panjang lepas bulan juni 2024 kata presiden jokowi,in,0,detikcom,positif,positif
2024-05-31 05:47:10,4,bansos cair harga naik,in,0,Damput76,negatif,positif
2024-04-05 08:26:00,1,muhadjir itu rupa salah satu cara jokowi pasti bijak rancang laksana lapang simak jelas,in,0,detikcom,negatif,negatif
2024-04-01 04:20:00,6,ahli hadir tim amin kait soal miskin beri bansos kunjung presiden jokowi raih suara prabowogibran pilpres 2024,in,2,detikcom,negatif,negatif
2024-05-29 14:51:09,3,yg minta bantu langsung pjokowi dpt sepeda bansos potong pajak,in,0,Aguscah88555821,positif,positif
2024-05-31 08:41:25,2,tunjuk sj bbrp yang pihak amp untung rakyat simple program gak jelas trus maksa apa sih bilang aj terus terang negara ud gak punya cadang uang krn uang sdh bangun ikn buat bansos hasil timah gondol sendiri kas kosong gtu aj,in,0,Rudy5a3a1,positif,positif
2024-05-29 10:29:17,8,58 baterai gelembung siap ledak efek ledak muka mukijo mukijo koalisi para koruptor rampok duit rakyat untuk kalah pdip bisa sebar bansos asli plongaplongo kok mau minta 3 periode ndasmu 3 periode,in,1,QJoetm,netral,netral
2024-04-05 06:49:25,33,muhadjir effendy sampai kunjung kerja presiden jokowi daerahdaerah bagi bantu sosial bansos bukan laku kali saja,in,9,detikcom,negatif,negatif
2024-04-17 03:25:00,3,serah simpul kait sengketa pilpres mk tim hukum ganjarmahfud tetap masalah presiden jokowi membagibagikan bansos jelang mungut suara,in,1,detikcom,negatif,positif
2023-11-07 08:26:58,0,jokowi lanjut bagibagi bansos beras hingga juni 2024 plus bantu pangan cegah stunting,in,0,PRFMnews,negatif,negatif
2024-05-28 07:05:08,4,sebentar akan pesta joget tengah hutan kalimantan hambur uang rakyat peka dgn kondisi rakyat pikir tebar bansos masalah selesai,in,0,MuhammadDjazul1,netral,netral
2024-05-30 14:11:05,15,semua lembaga saling dukung rakyat mau apa rakyat moyoritas jinak bansoskita kalah suara,in,1,AzwarmanM,positif,negatif
2024-05-25 01:14:39,9,dikibulin esemka trs sumpal bansos manggut ooh iya apa ni mau impor pak,in,0,tr1ey,netral,netral
2024-05-26 18:18:09,2,utama sila 5 pak indonesia bkn cm jogya hrs rata bp turun tangan langsung dr pulau jawa sumatra yang lai dlm bagi bansos benar srn sy klau slh mohon koreksi,in,1,ArdiKuncoro_,negatif,negatif
2024-05-30 05:51:14,0,sisi habis uang ratus triliun bansos saat pilpres,in,0,M4ngU5il,netral,netral
2024-05-30 12:55:09,4,kalau misal ikut lg pilgub dki lawan berat kaesang cstaktik survey bansos tolong aparat amp kpu ulang spt pilpres 24itu kalau pilgubnya aju sbelum jokowi lengser kcuali prabowo laku yang sama,in,2,M4ngU5il,negatif,negatif
2024-05-28 14:26:06,1,bagi2kan dulu bansos tunai rp 1mkk kami bayar pajak,in,0,gwk555,negatif,negatif
2024-05-18 08:40:19,0,jokowi ajak masyarakat doa bansos beras 10 kg lanjut desember,in,0,Dihandri1,positif,netral
2024-04-03 04:40:00,2,ahli anies ganjar ulang kali anggap politisasi bansos jokowi menteri menang prabowo lalu apa tanggap jokowi soal,in,0,detikcom,negatif,negatif
2024-05-24 17:11:23,8,rakernas v pdip jakarta jokowi pergi jogja bagi bansos anda apa kira2 alas jokowi,in,1,Megatop99,positif,positif
2024-05-31 04:44:37,5,hahhahahhahaha asyikjkt banjir bansos deh,in,0,Akhmad67523072,netral,netral
2024-05-27 04:57:08,1,jokowi luncur govtech hari superapp urus bansos hingga paspor,in,0,KATADATAcoid,positif,positif
2024-05-21 06:01:24,0,anggar bansos 2024 2025 naik bahkan lampau era covid arti org miskin era naik btw kek 513 t untuk anggar bansos dijabarin untuk link berita yesjangan embat buat makan siang uang baznas jgn otak atik,in,0,ronavioleta,netral,positif
2024-05-26 03:30:04,2,rebah nunggu bansos pak,in,0,LaingenLisa,netral,netral
2024-05-31 01:03:20,3,kalo sudah pernah rasa nikmat beras bansos,in,0,GamalMarpaung,negatif,negatif
2024-01-28 09:09:26,0,makin gencar perintah jokowi ikan bansos belum milu 2024 khusus terima manfaat,in,0,PRFMnews,positif,netral
2024-05-30 00:15:58,4,mna fitnah bukti sblumnya bansos duwit negara pakai kampanye menang anak apa bukan masuk keluarga lihat yang sudah2 bgtu apa salah rakyat ingat sbb gaji hasil keringat rakyat seluruh indonesia,in,0,SangPejuank,positif,positif
2024-05-19 12:55:27,17,miskin turun anggar bansos naik,in,3,Bambangmulyonoo,negatif,netral
2024-05-24 15:49:16,0,presiden jokowi turun tangan langsung bagi bansos yogyakarta,in,0,kompasiana,netral,netral
2024-05-28 15:37:58,0,menang pilpres jokowi gelontor bansos rp 55 5 triliun,in,0,nurhidayatsardi,positif,positif
2024-05-28 11:05:15,5,yang sedang bagi peran 1 usaha rakyat bisa kuliah 2 yang usaha tambah beban salah satu tapera bbm listrik naik 3 yang peran kasih makan 4 yang peran bansos,in,2,RaakezOnline,negatif,negatif
2024-05-19 03:50:45,1,jangan harap bansos cepat ini bukan tahun politik,in,0,_G03NT03R_,positif,positif
2024-05-22 12:20:48,1,bahagia janda bulan tepat 23juni hari janda internasional sekali bagi bansos jokowi 3xlipat,in,0,ota_bibar2,netral,positif
2024-05-31 13:39:11,0,presiden gak tau malu tak punya malu sedikit bansos tugas menteri sosial bu bukan tugas jokowi jokowi bagi bansos tuju politik anak maju pilkada,in,0,satrio_aji_,positif,positif
2024-05-17 10:45:11,1,tenaga ahli utama ksp ali mochtar ngabalin minta pdip move on kalah pilpres tak terus ganggu kerja presiden jokowi,in,0,kompascom,positif,positif
2024-05-31 15:51:09,36,makin banyak bansos nunjukan gagal bukan yang bangga malah jd bangga,in,1,Duren___,positif,negatif
2024-05-31 04:06:07,1,jokowi beri sinyal bansos beras 10 kg panjang,in,0,Bisniscom,negatif,negatif
2024-05-23 16:11:38,0,kata branding consultant prabowo menang prabowo berkat usaha bukan cawe jokowi bansos curang hitung kpu menang mk bener nggak sih,in,0,DadiSadadi,negatif,negatif
2024-04-06 01:50:00,20,menteri uang sri mulyani indrawati ungkap sumber anggar bantu sosial bansos kerap bagi presiden joko widodo jokowi,in,7,detikcom,negatif,netral
2024-05-17 12:04:51,0,djarot jokowi panjang salur bansos hingga desember 2024,in,0,republikaonline,positif,positif
2024-05-31 03:12:43,0,lihat fiskal anggar apbn nanti bulan juni akan saya umum lihat lanjut kata jokowi,in,0,detikfinance,netral,netral
2024-05-28 23:04:14,27,garong kedok tabung abis duit buat bansos milu bingung balikinnya mau pinjam cina tp utang udah ratus gunung mau pinjam mamarika gk bakal ngasih akhir garong rakyat sendiri bukan begiti pak ketua kabinet gotong garong,in,1,Kessnowandoko,netral,netral
2024-05-27 06:52:56,4,kan dah jadi dongok gara2 bansoswkwkw,in,0,Pemburu_Celeng,netral,negatif
2024-05-17 06:26:40,0,indikasi jokowi cawecawe lewat salur bansos pilkada 2024 djarot saiful hidayat basa jawane cetho welo welo gamblang banget,in,0,BeritakanID_com,netral,netral
2024-05-31 03:24:46,1,tadi tunjuk pak kepala bulog dalam pak bagi pulen tapi enak kan beras yang kita itu premium kata jokowi,in,0,detikfinance,netral,netral
2024-05-30 06:57:21,73,tenang tenang semua hitung paham ra nek itung2anmu salah yo salah dewe siap2 semua naik cm harga diri aja turun bansos eh ga naik ding cm ubah itu u non subsidi awas serang bajer istana,in,19,Jelli_cent,positif,positif
2024-05-17 04:06:36,2,indikasi jokowi cawecawe lewat salur bansos pilkada 2024 djarot saiful hidayat basa jawane cetho welo welo gamblang banget,in,0,geloraco,negatif,netral
2024-04-01 04:45:00,27,ahli kubu anies sebut prabowogibran tambah 26 juta suara dukung presiden jokowi bagi bansos,in,4,detikcom,positif,negatif
2024-05-29 00:55:23,1,cuma lihat internet dapat negara cuma 600 triliun lebih apri 2024 bansos 496 triliun 2024 jokowi salur bansos berapa banyak asli terus ibu risma anggar cuma rp 78 triliun bansos,in,0,DayangIndah4,netral,netral
2024-05-22 22:21:05,1,iya pak orang ngidam mau proyek besar bansos usai bansos harga cekik langit korupsi ramai bancak mah singgung ikn proyek tibatiba tak di janji kampanye jokowi klik baca,in,1,yangmi3prnew,netral,positif
2024-05-27 01:31:43,1,bagi bansos kritik nusron wahid putus jokowi tepat oke gas oke gas hahahaha dah elit politik makin runyam dah normalisasi seperti ini demi ambisi politik pribadi jokowi,in,3,David_Wijaya03,positif,positif
2024-05-17 03:54:31,0,indikasi jokowi cawecawe lewat salur bansos pilkada 2024 djarot saiful hidayat basa jawane cetho welo welo gamblang banget,in,1,jawapos,netral,netral
2024-05-30 13:18:54,2,kunjung gudang bulog kota lubuklinggau sumatera selatan presiden joko widodo jokowi pasti lanjut distribusi bantu pangan masyarakat terima manfaat,in,0,mediaindonesia,netral,netral
2024-05-28 02:20:04,0,4 bulan jokowi bagibagi bansos rp55 5 triliun,in,0,cnbcindonesia,negatif,negatif
2024-05-16 12:49:08,0,kabar gembira presiden jokowi singgung bansos beras 10 kilogram rencana panjang hingga desember 2024,in,0,AyoBogorCom,positif,positif
2024-05-30 15:05:33,0,tinjau gudang bulog lubuklinggau jokowi pasti lanjut bansos pangan,in,0,idx_channel,negatif,negatif
2024-05-31 03:30:51,4,trust indonesia dunia internasional jatuh msh jg tambah kampanye bansos ugal2an beras premium langka pasar seret inflasi brg2 sembako bijak mkn siang gratis investor2 asing pd lari ekonomi loyo lht efek domino,in,0,Dargomb33306384,netral,positif
2024-05-23 16:14:58,973,berani komisi kawal angkat kasus bansos 497 triliun lebih besar korup timah 271 t berani usut bansos di seleweng milu,in,503,H4T14K4LN4L42,positif,positif
2024-05-28 20:07:52,10,jelang milu lena bansos blt milu baru siuman awal ukt lanjut tapera tunggu kejutan2 yang buat rakyat bahagia waiting list batas pertalite gas melon jangan lupa ruu siar mk tni polri,in,5,5teV3n_Pe9eL,netral,netral
2024-05-21 20:51:15,18,milu negara miskin pilih bukan prestasi yang mampu bagibagi duitampbansos,in,10,Opiniku95098012,negatif,negatif
2024-05-31 07:20:50,109,kpk bansos larang jelang milu pak de langsung rubah strategi bansos ganti bantu pangan ngibul terus,in,44,KangManto123,negatif,netral
2024-05-30 11:44:36,0,asal jangan usut kasus 1 gratifikasi anak presiden 2 curang milu 3 bts 2 7m 4 toll mbz 5 bansos presiden 6 reklamasi,in,0,Virsi6,positif,positif
2024-05-22 15:08:22,2,israel hamas perang bahan pokok naik akhir ada musim milu presiden iran tewas celaka helikopter jokowi was was bahan pokok naik bahan pokok naik gegara presiden iran tewas apa ada bansos pilkada,in,0,3rwin__34,netral,positif
2024-05-31 13:40:23,0,barudak all in moal apaleun putus mk jeung ma maha sibuk tawur matak pas waktuna milu tinggal nyoblos nu mere bansos,in,0,cungacung,netral,positif
2024-05-29 05:02:50,7,benar cape bgt ga sih thn mulai awal kemarin milu mk bansos ikn bea cukai makan gratis ruu siar ukt tapera ruu polri depan msh bentuk arsip kali blm lg urus personal keluarga kerja mustahil bgt kalo ga mikirin begini,in,0,raaanhsb,negatif,negatif
2024-05-17 00:41:06,10,jokowi sebar bansos hingga desember pdip cawecawe pilkada,in,2,liputan6dotcom,positif,positif
2024-05-30 12:30:46,8,betul prediksi kalau uu milu lolos mk uu lain bisa2 rubah hendak ki lurah sama kroni2nya rakyat terus hantam bagai manuver mulus jalan nafsu kuasa rakyat banyak mau suara krn suap bansos,in,1,Megatop99,negatif,negatif
2024-05-15 18:50:59,51,bukan di atur bansos turun jelang milu milu bansos ngilang,in,7,Aryprasetyo85,netral,netral
2024-05-31 00:36:31,0,ukt batal tapera pasti batal dua by design muncul pahlawan siang kembali citra buruk amp busuk akibat bansos milu 497t,in,0,Jaga5_sila,netral,netral
2024-05-18 01:30:27,0,nerima bansos enak to scroll scroll dapet bansos scroll scroll dapet bansos milu pilih lagi lanjut scroll scroll dapet bansos scroll scroll dapet bansos asal ga bikin onar aja,in,0,dimassuryo,netral,netral
2024-05-24 23:34:27,23,500 meter sana ktp dalem ngk tau klw bansos maen cantik jgn sampe know klw citra tai tikus,in,1,Donie707,netral,netral
2023-02-27 02:42:02,5,anggar bansos 2023 naik tanda milu dekat,in,0,mojokdotco,negatif,negatif
2024-05-23 10:59:30,2,jual diri bansos milu kemarin dampak 1 ukt naik 2 utang numpuk 3 politik makin liat dinasti 4 lapang kerja susah disalahin gen z 5 sembako makin mahal moga bansos 300 ribu mu jokowi buat milih 02 cukup hidup 5 tahun depan,in,1,0b170_uch1h4,negatif,negatif
2024-05-11 08:16:46,0,ujan kok tetiba deres kaya bansos milu,in,0,erlandax,netral,netral
2024-05-21 05:07:22,138,kalo gin siapa mau kasih bansos pas milu,in,7,f4dlyfadd,negatif,negatif
2024-05-29 11:54:16,0,siapa gembira kasih bansos jelang milu tuh yang minta balikin modal,in,0,mhmfikri,netral,negatif
2024-05-08 15:46:44,108,keluar bansos penting anak serang fajar milu tuju langgar atur uu potensi ancam hukum layak dpr tuntut uang rakyat di salah guna salah sasar,in,71,H4T14K4LN4L42,negatif,negatif
2024-05-09 14:57:10,73,mental bansos kena karma tuan coba dari dulu tolak milu kawal ketat kondisi seperti sekarang betul kan,in,43,H4T14K4LN4L42,netral,netral
2024-02-07 05:32:13,10,jokowi cair bansos ribu ton beras jelang milu,in,3,TirtoID,positif,netral
2024-05-23 21:59:19,3,wooooyyyy emang lu kira sekarang rakyat kurang derita apaaa bansos politisasi jgn kira 100 rakyat percaya kalo kalian ga manipulasi milu kemareen semua bijak nyekekk rakyat wkwkw,in,1,naarasensei,netral,netral
2024-05-28 08:28:47,0,bawaslu awas salur bansos pilkada 2024,in,0,makmur_o,netral,netral
2024-05-28 16:09:35,0,bansos jelang milu biar pilih terus,in,0,sseeeno,negatif,negatif
2024-05-28 13:18:31,0,bagi2 bansos amp uang jelang milu paksa inflasi koreksi nilai rupiah solusi segera tarik sebanyak2nya rupiah edar cara tapera sistem moneter selamat likuidity trap min dlm tahun depan,in,0,masawep08,positif,positif
2024-05-26 07:24:29,2,mana framing wong emang percaya kalo pinter ngomong emang gabisa kerja bisa kerja tu ngasih bansos pas mau milu sama diemdiem bae tibatiba korupsi 271 t pas dah tau rugi banyak naikin ukt baru kerja,in,0,frizbeast,positif,positif
2024-05-31 15:14:41,4,paksa miskin biar milu suara beli bansos,in,0,qbcrook,negatif,negatif
2024-05-03 05:24:02,1,politisasi bansos terus jadi polemik penyelenggaraaan milu lalu nah november datang pilih kepala daerah serentak gelar bgmn cegah politisasi bansos jadi tahap pilkada lengkap,in,0,beritaKBR,positif,positif
2024-05-30 11:09:10,0,kita lihat milu gelontor bansos kerah aparatur negara pilkada besok pake apa,in,0,fahmi_hidayat10,positif,positif
2024-05-27 11:03:15,2,waduh belanja perintah jadi buncit buat bayar thr pns milu hingga bansos menkeu ri sri mulyani indrawati kata belanja perintah jadi lonjak tinggi sebab pembayarakan thr pns hingga anggar milu 2024,in,1,tvOneNews,netral,netral
2024-05-24 17:57:32,4,klo sia kan brarti fiks bansos bukti bnget jatuhin lawan segala milu,in,0,bangdim90,negatif,negatif
2024-05-29 09:26:46,0,nie org ngerti ga sih dampak bansos apa kyk gni skrg utang numpuk blm lg program2 lain bayar pakai apa justru krna buang2 duit milu kmrn nyebabin skrg amburadul biar menang pilpres,in,0,brahmani_264,netral,netral
2024-05-27 06:58:10,2,project food estate gagal brp triliun import beras bansos saat milu brp t,in,0,arrowhillkennel,negatif,negatif
2024-04-27 09:41:48,0,ketika rakyat lebih pilih yang ngasih amplop bansos jelang milu apa,in,0,hidahidaan,negatif,negatif
2024-05-28 17:39:03,12,kelas tengah banyak 100jt lebih kelas paling jepit gak dapet bansos gak dapet ringan pajak kayak konglomerat paling sering hantam pajak tinggi harga2 bahan pokok tinggi kalo kelas tengah satu harus milu bukan jkw geng menang,in,4,Themarshallisme,positif,positif
2024-05-29 09:02:08,28,langkah catur pakde tau perkiraan2 langkah depan lawan2nya ikut kena sasar sama kayak pas bagi2 bansos jelang milu ngelesnya itu tuju dpr kok entah cerdik licik bener2 master of politics,in,2,eri_volution,negatif,negatif
2024-05-13 09:30:11,1,kalo buat org indo kayak jkw bansos wkt milu,in,0,namuhae_,netral,positif
2024-05-12 13:49:59,4,coba hitung pelan2 bansos lapor jelang milu nila 500 t berapa sampai ketang rakyat dlm waktu sama mrk bebas foya2 korupsi amp ngrampok kaya ibu pertiwi bareng asingaseng besar 10an rb t rakyat cuma sampah miskin bodoh amp ccl utang,in,0,HeriSuwondo2,negatif,negatif
2024-05-05 21:44:18,1,keluarga gk bagi bansos jelang milu lantas anak anak lapar,in,0,hasbunallaah67,negatif,negatif
2024-05-28 03:34:14,7,ga ledak kelas bawah disuapin bansos terus sama bbm subsidi bikin menang tiap milu kan daerah itu2 aja banyak orang miskin,in,0,archvalley89,netral,netral
2024-01-30 09:17:06,9,puan soal bagi bansos jelang milu rakyat nilai,in,0,TirtoID,positif,negatif
2024-05-29 06:31:42,2,mirip mlm arisan ini kelas negara bajing akut buat bansos ngisi gentong babi milu pilkada lanjut,in,1,Univenot,negatif,negatif
2024-04-28 02:14:25,2,mk selam proses milu maupun belum hakim tidur semua jadi serang bansos lihat dgn mata telanjang paling nampak depan istana beberapa titik jakarta lagi jawa tengah jawa timur jawa barat semua vidio anggap rekayasa,in,0,sandyalfia96694,positif,positif
2024-05-02 16:33:09,0,jorjoran bansos milu paslon tentu ros,in,0,idn_media,negatif,negatif
2024-05-24 23:43:20,5,biasa bentor2 bukan ktp jogja mba klw ktp kota jogja ampe jamkesda bayar daerah paling 58 tau sendiri jogja makan tempe gpp asal ngk ngemis bansos,in,1,Donie707,negatif,negatif
2024-05-31 15:06:52,0,ada pasti atur rubah anak ikut pilkada bansos nama ganti siap kucur jelang milu jadi beda kan jelang pilkada,in,0,whitedodo,negatif,negatif
2024-05-25 19:32:00,3,lama milu ga pernah gue terima bansos apa lgi ada embel hrus bawa ktp kk gue selalu bilang ortu jga mmpu kok beli aplgi klo presoden bijak dlm kondisi ekonomi bisa murah kita mmpu bli sesuai butuh,in,0,bangdim90,negatif,netral
2023-03-05 12:15:00,0,anggar bansos alami tingkat banding tahun belum mudahmudahan jadi bijak politis semata mau milu 2024 soal,in,1,mojokdotco,negatif,negatif
2024-05-16 18:37:47,0,kaget harus lbh turun lg biar klo milu bs serang pake bltbansos,in,0,bobsinclairs,negatif,negatif
2024-04-29 15:24:33,5,kalo ga salah biaya bikin ikn lebih rendah banding biaya bansos milu kemarin hitung triliun,in,0,revolutia,netral,netral
2023-02-27 16:00:01,2,anggar bansos 2023 pasti alami tingkat banding tahun belum jumlah pakar ingat bansos tidak jadi bijak politis semata jelang milu 2024,in,0,mojokdotco,negatif,negatif
2024-05-27 12:55:43,0,biasa mertua gue bansos beras lansia semenjak beres milu udah gak pernah terus tadi sore mertua ngomong sekarang mah gk pernah dpt beras lagi aku jawab aja yaudah gapapa masih mampu kok beli beras,in,0,woozivobo_,positif,positif
2024-05-24 09:17:26,4,masalah korupsi timah luar biasa bansos jelang milu adem2 aja nih tutup kasus2 kriminal usang perintah subsidi motik pada beasiswa prestasi ukt di jadi ribut padahal pilkada dah dekat pak lurah siap cawe2 dengan kades,in,1,RanggaWijayaka,netral,netral
2024-05-16 13:27:46,1,cm orang tajir doang boleh pinter yg miskin ngapain anak pinak cm jd tenaga kerja dgn upah rendah cm perlu bantu pas milu dgn bansos murah,in,0,chocoamilktea,netral,positif
2024-04-05 03:21:35,7,muhadjir salur bansos rencana milu,in,0,TirtoID,negatif,negatif
2024-05-25 01:45:16,2,mampu partai pdip lopor gimmickmoney politik bansos milu tiada 3 bln hari milu harap jadi undang undang bila bukti langgar sanksi cukup potong 3 total suara tiap wilayah jadi,in,0,Chriszagoto,negatif,negatif
